"datetime","bsadf_btc","bsadf_eth","bsadf_ltc"
"2021-06-14 23:59:59",0.134293209100246,0.579741135114359,-0.682521652119487
"2021-06-15 23:59:59",0.123430402020996,0.561085725699221,-0.699805711862844
"2021-06-16 23:59:59",0.0456219748604904,0.446920394363148,-0.749179363724438
"2021-06-17 23:59:59",0.0392545127215408,0.451355579853513,-0.743772927044646
"2021-06-18 23:59:59",-0.0489224507639912,0.361792101376314,-0.793498695087401
"2021-06-19 23:59:59",-0.0614149341967466,0.326393453202601,-0.807059698510589
"2021-06-20 23:59:59",-0.0553281444753352,0.365687197641917,-0.799882752378249
"2021-06-21 23:59:59",-0.214098014377917,0.145612718880826,-0.926519967012806
"2021-06-22 23:59:59",-0.18599746956442,0.127923591896758,-0.950773427432032
"2021-06-23 23:59:59",-0.143773029242983,0.182304002796129,-0.921441303705862
"2021-06-24 23:59:59",-0.109841740106825,0.190849677689877,-0.903534052309377
"2021-06-25 23:59:59",-0.214306970970855,0.0917364864854269,-0.928934770119194
"2021-06-26 23:59:59",-0.212427054892777,0.0793340276355514,-0.936270435061166
"2021-06-27 23:59:59",-0.122225297360092,0.168831223983919,-0.916479755787613
"2021-06-28 23:59:59",-0.12533499249311,0.230943393454779,-0.896807816143936
"2021-06-29 23:59:59",-0.0766624029153525,0.273837071852217,-0.874417364940159
"2021-06-30 23:59:59",-0.106845285802636,0.33058335582303,-0.874178202824093
"2021-07-01 23:59:59",-0.162740010109961,0.238280581707376,-0.899682993759484
"2021-07-02 23:59:59",-0.154134569198808,0.255538844044232,-0.902978584646657
"2021-07-03 23:59:59",-0.127675213048089,0.291128401586113,-0.893700041438984
"2021-07-04 23:59:59",-0.105442799426058,0.341485287769145,-0.875260522065902
"2021-07-05 23:59:59",-0.159859228295126,0.277219924997717,-0.903912811510437
"2021-07-06 23:59:59",-0.153160254446482,0.328941545749563,-0.904377560073846
"2021-07-07 23:59:59",-0.1621490149618,0.323903200664731,-0.908377905895443
"2021-07-08 23:59:59",-0.199367913127188,0.215198546889961,-0.929890679702729
"2021-07-09 23:59:59",-0.16397408197167,0.228855271628899,-0.92065658770601
"2021-07-10 23:59:59",-0.174655381611537,0.207661706304539,-0.924525094652725
"2021-07-11 23:59:59",-0.154881613200303,0.216331693504446,-0.925940813905406
"2021-07-12 23:59:59",-0.193213931924453,0.157068290088978,-0.928293348629093
"2021-07-13 23:59:59",-0.215256871212139,0.0988358466104782,-0.938435456276087
"2021-07-14 23:59:59",-0.209194431398181,0.126166558123964,-0.939512248030207
"2021-07-15 23:59:59",-0.251662353334009,0.0742622436251247,-0.959958921893301
"2021-07-16 23:59:59",-0.264285808233094,0.0511431503122966,-0.974612161180404
"2021-07-17 23:59:59",-0.258591618429373,0.0634939276691243,-0.978798441331854
"2021-07-18 23:59:59",-0.247946761797264,0.0646169872036655,-0.98043728196399
"2021-07-19 23:59:59",-0.284386347995989,0.0159159165812995,-0.896842707541366
"2021-07-20 23:59:59",-0.319538851613281,-0.0034118277079895,-0.778548530476342
"2021-07-21 23:59:59",-0.238075181718672,0.107979118276566,-0.991044204829698
"2021-07-22 23:59:59",-0.238208641915,0.118565739524605,-0.985366508887693
"2021-07-23 23:59:59",-0.203206458235258,0.163690634705826,-0.977030511887286
"2021-07-24 23:59:59",-0.178235538091938,0.195834226823465,-0.973407867957265
"2021-07-25 23:59:59",-0.137130946214495,0.206593610152599,-0.965958760474375
"2021-07-26 23:59:59",-0.077219042741472,0.214572566376911,-0.958493646689978
"2021-07-27 23:59:59",-0.0191448741742843,0.243440256543467,-0.950276008266395
"2021-07-28 23:59:59",0.0109104649936121,0.244214788127554,-0.929279674078928
"2021-07-29 23:59:59",0.00753378419426038,0.282795937725761,-0.924731226527475
"2021-07-30 23:59:59",0.0693427125307757,0.318147138452556,-0.909976184979893
"2021-07-31 23:59:59",0.0616192617288326,0.352814445606446,-0.913105750165176
"2021-08-01 23:59:59",-0.0015684081453628,0.356092823483349,-0.931002481545577
"2021-08-02 23:59:59",-0.0242723547662069,0.379163029943592,-0.928838041178644
"2021-08-03 23:59:59",-0.0562038881933304,0.332788741149754,-0.941225258797686
"2021-08-04 23:59:59",-0.0125636877884675,0.421898512521195,-0.927253504177787
"2021-08-05 23:59:59",0.0206795314533176,0.461616820122489,-0.926121519724902
"2021-08-06 23:59:59",0.0818406982106295,0.487358905935862,-0.910160555273736
"2021-08-07 23:59:59",0.137918053725699,0.592802537213257,-0.881248976017922
"2021-08-08 23:59:59",0.107411047217169,0.529231929148016,-0.907362588087902
"2021-08-09 23:59:59",0.184253557744347,0.587540246400629,-0.845061430544552
"2021-08-10 23:59:59",0.161124090009791,0.576994345667813,-0.848711962471767
"2021-08-11 23:59:59",0.159503079390769,0.580534265197943,-0.827958360552153
"2021-08-12 23:59:59",0.121016450545308,0.526801095137795,-0.852426656179338
"2021-08-13 23:59:59",0.216175423117276,0.631864335086082,-0.781849780650465
"2021-08-14 23:59:59",0.194680670128889,0.605554070054844,-0.78773381252615
"2021-08-15 23:59:59",0.190616744159699,0.6175716661776,-0.779752239122453
"2021-08-16 23:59:59",0.157842074942706,0.549805327808716,-0.806230814820608
"2021-08-17 23:59:59",0.109109722941065,0.484953364188464,-0.850081595002043
"2021-08-18 23:59:59",0.122052418779622,0.493605055160756,-0.851976909471619
"2021-08-19 23:59:59",0.172321290848116,0.533131973445832,-0.826487317154971
"2021-08-20 23:59:59",0.242608598004271,0.581027963870705,-0.793167330205748
"2021-08-21 23:59:59",0.232530656324297,0.555950229732428,-0.806873802824242
"2021-08-22 23:59:59",0.239712192780935,0.559578357211461,-0.786005149076618
"2021-08-23 23:59:59",0.245396846014135,0.585264056884627,-0.78093591581258
"2021-08-24 23:59:59",0.195740116494632,0.524702608030791,-0.838486889747795
"2021-08-25 23:59:59",0.224896714979839,0.541812707372343,-0.822304027852651
"2021-08-26 23:59:59",0.16935514466343,0.495418674402486,-0.858336330085836
"2021-08-27 23:59:59",0.221425810189333,0.547460417408221,-0.834464612887379
"2021-08-28 23:59:59",0.214948920945621,0.535393366651859,-0.836253870582226
"2021-08-29 23:59:59",0.211945025087544,0.527252535800435,-0.839882596031184
"2021-08-30 23:59:59",0.15658288466525,0.523528307166127,-0.869292896831496
"2021-08-31 23:59:59",0.160844216880713,0.596614876391767,-0.855403865889695
"2021-09-01 23:59:59",0.201967783853378,0.714348150054145,-0.819858203443478
"2021-09-02 23:59:59",0.214797068725769,0.710960317557242,-0.809925436241516
"2021-09-03 23:59:59",0.229798050934363,0.754941399917924,-0.699607139624712
"2021-09-04 23:59:59",0.229876179826204,0.736460130028967,-0.69713942664504
"2021-09-05 23:59:59",0.275145673967867,0.75061595922866,-0.632370787148186
"2021-09-06 23:59:59",0.30205685706749,0.743808635706629,-0.67307327331848
"2021-09-07 23:59:59",0.128496789080755,0.558149006749153,-0.85849899381115
"2021-09-08 23:59:59",0.0999614296436615,0.574668347503179,-0.856159305595641
"2021-09-09 23:59:59",0.110737462349074,0.549236168945332,-0.851073153532252
"2021-09-10 23:59:59",0.0582118738754337,0.46187635931347,-0.879460367061349
"2021-09-11 23:59:59",0.0679963190279282,0.480011480727526,-0.862020165011431
"2021-09-12 23:59:59",0.0950416120757345,0.530067017420955,-0.844940110500062
"2021-09-13 23:59:59",0.0624247886624257,0.484400762926014,-0.858740886516
"2021-09-14 23:59:59",0.117344761103555,0.525034621024459,-0.847924271372697
"2021-09-15 23:59:59",0.145210985470214,0.580214692989768,-0.826711632822478
"2021-09-16 23:59:59",0.134565843730166,0.56881019785361,-0.839985442055088
"2021-09-17 23:59:59",0.114102692134776,0.508558243809766,-0.86385629729239
"2021-09-18 23:59:59",0.141439152932299,0.510642065362193,-0.8586999335178
"2021-09-19 23:59:59",0.114060757530602,0.474839133275115,-0.881441939247221
"2021-09-20 23:59:59",-0.0195068278917033,0.336959917797859,-0.953541923435915
"2021-09-21 23:59:59",-0.0968566254665665,0.24327896891184,-0.991118509655335
"2021-09-22 23:59:59",-0.0079367440779312,0.361318707699011,-0.947270725289468
"2021-09-23 23:59:59",0.0298833353701956,0.389198517342606,-0.936226398727794
"2021-09-24 23:59:59",-0.0365603313908957,0.300979313323389,-0.981697917285741
"2021-09-25 23:59:59",-0.0349974111310706,0.304491915168455,-0.982795316356797
"2021-09-26 23:59:59",-0.0227692086716141,0.344150177763869,-0.987898304560662
"2021-09-27 23:59:59",-0.0556846270275327,0.29574775543278,-1.00723870369346
"2021-09-28 23:59:59",-0.0930072089991579,0.239946099266442,-1.02278750404165
"2021-09-29 23:59:59",-0.0778070516735275,0.258798839494893,-1.00983415708939
"2021-09-30 23:59:59",-0.0157569931864436,0.313608845651245,-0.985402138372754
"2021-10-01 23:59:59",0.0988776183947583,0.411236137809747,-0.943813662071721
"2021-10-02 23:59:59",0.0859885786715794,0.438387569128364,-0.931917546831949
"2021-10-03 23:59:59",0.0980131461136051,0.446299990409676,-0.928161127346596
"2021-10-04 23:59:59",0.122606602761792,0.431228073607737,-0.941496919776519
"2021-10-05 23:59:59",0.184266490786736,0.471188386853861,-0.91918635542801
"2021-10-06 23:59:59",0.277979621258262,0.491555271041294,-0.901712557510891
"2021-10-07 23:59:59",0.235786643700745,0.48942825148689,-0.90319378075482
"2021-10-08 23:59:59",0.236648571469977,0.474615766122536,-0.915567652310087
"2021-10-09 23:59:59",0.263116841575429,0.481198773872862,-0.901931117984598
"2021-10-10 23:59:59",0.250180748279657,0.426430162421892,-0.919727815877984
"2021-10-11 23:59:59",0.319596579547719,0.458213206114524,-0.906665679302939
"2021-10-12 23:59:59",0.285587697560103,0.442443355620258,-0.933169848143261
"2021-10-13 23:59:59",0.312203669111475,0.473891180053524,-0.914804052959572
"2021-10-14 23:59:59",0.30891738690402,0.529278802929435,-0.906516323390425
"2021-10-15 23:59:59",0.411318001066403,0.553849804725261,-0.87493012387688
"2021-10-16 23:59:59",0.392863767171048,0.54114149386986,-0.884078544725493
"2021-10-17 23:59:59",0.400354794211168,0.537894081503792,-0.898273010139687
"2021-10-18 23:59:59",0.408161837719372,0.503465534031403,-0.892135402115954
"2021-10-19 23:59:59",0.464392185815157,0.540192241777976,-0.880492414607884
"2021-10-20 23:59:59",0.501601701834551,0.61935239412038,-0.81357740537997
"2021-10-21 23:59:59",0.409329331826322,0.588127548256883,-0.854771639897435
"2021-10-22 23:59:59",0.370063132421951,0.56003728747816,-0.87688423490601
"2021-10-23 23:59:59",0.380484866872333,0.610757150286734,-0.861890939802146
"2021-10-24 23:59:59",0.36831821534976,0.582968355111638,-0.881281180692829
"2021-10-25 23:59:59",0.413996862064226,0.617874612871158,-0.864099637199777
"2021-10-26 23:59:59",0.348006939434975,0.592336119774447,-0.856412393835956
"2021-10-27 23:59:59",0.297760908657423,0.528036638082001,-0.926426538740357
"2021-10-28 23:59:59",0.345757721993507,0.620535424323854,-0.892495225169393
"2021-10-29 23:59:59",0.378803476683969,0.653819927712391,-0.869823912617408
"2021-10-30 23:59:59",0.365714209807906,0.623248569502137,-0.894953715473387
"2021-10-31 23:59:59",0.35456926056964,0.610882184274977,-0.889412260452585
"2021-11-01 23:59:59",0.343823496915582,0.61808698784795,-0.868105285478107
"2021-11-02 23:59:59",0.390395028980503,0.684837420119687,-0.858141418980697
"2021-11-03 23:59:59",0.385098802069398,0.684126273992089,-0.836430262319764
"2021-11-04 23:59:59",0.346662740102835,0.665293382434459,-0.852641321072253
"2021-11-05 23:59:59",0.335925644269619,0.647127864375383,-0.865119364597464
"2021-11-06 23:59:59",0.343123096019433,0.652180411375522,-0.873390803025605
"2021-11-07 23:59:59",0.374838365097875,0.674524975482456,-0.860215313469936
"2021-11-08 23:59:59",0.470673698699175,0.718620979976597,-0.766859736477903
"2021-11-09 23:59:59",0.457281891648165,0.696417555810255,-0.609655152880589
"2021-11-10 23:59:59",0.407236764761385,0.667018236811834,-0.644254617924718
"2021-11-11 23:59:59",0.403351978538687,0.686785327012817,-0.62219529342527
"2021-11-12 23:59:59",0.387780902782852,0.671123835175409,-0.679845643548506
"2021-11-13 23:59:59",0.390339345706834,0.662971849402907,-0.657065284866037
"2021-11-14 23:59:59",0.409742914951538,0.656157463592956,-0.392041429220917
"2021-11-15 23:59:59",0.368385797884431,0.634962772106269,-0.637929917525324
"2021-11-16 23:59:59",0.285258678784322,0.540991038612273,-0.775894399086858
"2021-11-17 23:59:59",0.286562506585338,0.553814008585182,-0.786746335423311
"2021-11-18 23:59:59",0.19910873894233,0.465958845201945,-0.887440995105878
"2021-11-19 23:59:59",0.230879727153524,0.548206096100357,-0.834021633147157
"2021-11-20 23:59:59",0.26559152195954,0.575840501996592,-0.808779851874546
"2021-11-21 23:59:59",0.241797331800907,0.542355239263746,-0.817727583248554
"2021-11-22 23:59:59",0.175262432393579,0.480964849776055,-0.872695007474544
"2021-11-23 23:59:59",0.204481381055694,0.544015766423896,-0.847670068196088
"2021-11-24 23:59:59",0.189800467252662,0.518720720001543,-0.866377524278754
"2021-11-25 23:59:59",0.226258261027375,0.577992909867394,-0.828928296307872
"2021-11-26 23:59:59",0.103745066293201,0.450176656922074,-0.931728733136578
"2021-11-27 23:59:59",0.118352445606245,0.457116382581301,-0.937650157117795
"2021-11-28 23:59:59",0.177636369358033,0.507531887309064,-0.921825351263407
"2021-11-29 23:59:59",0.189537885043366,0.54363670824922,-0.896696822397112
"2021-11-30 23:59:59",0.16849712790032,0.587932970146877,-0.893290971983284
"2021-12-01 23:59:59",0.170190087765659,0.573239580235054,-0.892409782303704
"2021-12-02 23:59:59",0.153236873181918,0.552920134695936,-0.910021618462057
"2021-12-03 23:59:59",0.0880188096763137,0.478572783052654,-0.958627234232338
"2021-12-04 23:59:59",-0.0248853297311765,0.439924141966847,-1.04983064407972
"2021-12-05 23:59:59",-0.0237947541463597,0.462269437531598,-1.06895058309535
"2021-12-06 23:59:59",0.0025049261441987,0.497074349927114,-1.05285134914585
"2021-12-07 23:59:59",0.00536047066983039,0.485087496686807,-1.0549977546256
"2021-12-08 23:59:59",0.00114974446011517,0.512334561527238,-1.04818360560684
"2021-12-09 23:59:59",-0.0634077251259491,0.438528571492818,-1.08443435874868
"2021-12-10 23:59:59",-0.0785234628953519,0.374152087662849,-1.09427578354789
"2021-12-11 23:59:59",-0.0350038762605961,0.413397246132792,-1.07250936675143
"2021-12-12 23:59:59",-0.0177071398955598,0.425269914998488,-1.07070140996471
"2021-12-13 23:59:59",-0.0994121865366551,0.328773035373991,-1.11097317040132
"2021-12-14 23:59:59",-0.0610523572652571,0.346452189062082,-1.09760326393276
"2021-12-15 23:59:59",-0.0502048824720657,0.384767655470981,-1.09171696901428
"2021-12-16 23:59:59",-0.0807041226926797,0.371120336604686,-1.10309184754095
"2021-12-17 23:59:59",-0.114246356132245,0.346811126438723,-1.11684611464336
"2021-12-18 23:59:59",-0.10054593905029,0.365168380014425,-1.10616405492639
"2021-12-19 23:59:59",-0.105603162968443,0.353282266121556,-1.09585902640631
"2021-12-20 23:59:59",-0.0996419248058488,0.356692233423524,-1.09747038738385
"2021-12-21 23:59:59",-0.0547195918743628,0.376339377077814,-1.09274150909514
"2021-12-22 23:59:59",-0.0650343689685414,0.36294185523062,-1.09289319321581
"2021-12-23 23:59:59",-0.0181358544328869,0.390977249510513,-1.07237236873268
"2021-12-24 23:59:59",-0.0198287851619281,0.374041743455545,-1.07919054629882
"2021-12-25 23:59:59",-0.0263567245530521,0.385648673844478,-1.08782295291937
"2021-12-26 23:59:59",-0.0234829342278791,0.374539473352213,-1.09528661339968
"2021-12-27 23:59:59",-0.026672960368739,0.364838262808943,-1.09702334001577
"2021-12-28 23:59:59",-0.0989010764879826,0.301305384430797,-1.12349494132334
"2021-12-29 23:59:59",-0.12835609648517,0.256354992729818,-1.12638681480626
"2021-12-30 23:59:59",-0.11391628630094,0.272872437696976,-1.12130218866408
"2021-12-31 23:59:59",-0.135264040661215,0.263524607305899,-1.12568246777753
"2022-01-01 23:59:59",-0.102621993938899,0.285803901431615,-1.11582943145209
"2022-01-02 23:59:59",-0.113659061738202,0.297907981531759,-1.11567276950876
"2022-01-03 23:59:59",-0.1345319329958,0.279003370578115,-1.12367444338233
"2022-01-04 23:59:59",-0.149332432483645,0.283610424979415,-1.12934327132748
"2022-01-05 23:59:59",-0.204080807510464,0.218892361943039,-1.15552368782768
"2022-01-06 23:59:59",-0.215108421731939,0.17949870548931,-1.15527342672343
"2022-01-07 23:59:59",-0.25580267248197,0.118231308161254,-1.1663892985616
"2022-01-08 23:59:59",-0.251454830834568,0.0884347911153136,-1.17038772236987
"2022-01-09 23:59:59",-0.249979622602571,0.102550246347369,-1.16872472046562
"2022-01-10 23:59:59",-0.250777913560054,0.081386646443654,-1.17742188590621
"2022-01-11 23:59:59",-0.23084219302166,0.123550641296653,-1.17036496449705
"2022-01-12 23:59:59",-0.20427943006451,0.15721835032028,-1.15205802905741
"2022-01-13 23:59:59",-0.237024648479459,0.122635942220499,-1.16402588255156
"2022-01-14 23:59:59",-0.226133855504836,0.136004704588232,-1.1483120620045
"2022-01-15 23:59:59",-0.224555352288235,0.139642698467628,-1.1417404223814
"2022-01-16 23:59:59",-0.227847667233061,0.144789290204632,-1.1458578894791
"2022-01-17 23:59:59",-0.247626990336534,0.105220426197007,-1.1344824794807
"2022-01-18 23:59:59",-0.246213055685077,0.0900501331416618,-1.16048457471313
"2022-01-19 23:59:59",-0.261902629522219,0.0694556718963138,-1.17145623696025
"2022-01-20 23:59:59",-0.286823464283587,0.0453363720154158,-1.18530818338975
"2022-01-21 23:59:59",-0.388279080779276,-0.0918241550240466,-0.96716739141094
"2022-01-22 23:59:59",-0.305736418461667,-0.141010599585964,-0.786929221123865
"2022-01-23 23:59:59",-0.394912120948162,-0.103099201676634,-0.896168449727476
"2022-01-24 23:59:59",-0.384783226348913,-0.131392846193169,-0.818522569379101
"2022-01-25 23:59:59",-0.380465601666478,-0.12708275870131,-0.754302412015635
"2022-01-26 23:59:59",-0.383827864028641,-0.126451764270505,-0.711952376719886
"2022-01-27 23:59:59",-0.375144141941806,-0.145191680918304,-0.720182213603833
"2022-01-28 23:59:59",-0.362635891746264,-0.105016326205229,-0.803392369614206
"2022-01-29 23:59:59",-0.35462096688229,-0.0906156977807225,-0.84841258520536
"2022-01-30 23:59:59",-0.360997169358808,-0.0896925916527914,-0.583739357208923
"2022-01-31 23:59:59",-0.348636510942486,-0.06792565310103,-0.617517694580202
"2022-02-01 23:59:59",-0.34293064583434,-0.0383784818123764,-0.807593850085681
"2022-02-02 23:59:59",-0.386218549712756,-0.0703639907325898,-0.593878583142752
"2022-02-03 23:59:59",-0.384552420338745,-0.0780579787351358,-0.654938990877039
"2022-02-04 23:59:59",-0.285867543161659,0.0094937336241746,-0.970318837136941
"2022-02-05 23:59:59",-0.290674999992893,0.0152670506283817,-0.988678489627867
"2022-02-06 23:59:59",-0.269616167089724,0.025978029878815,-1.09114104446319
"2022-02-07 23:59:59",-0.238808761515157,0.0479204110256435,-1.19990585888732
"2022-02-08 23:59:59",-0.233585986004219,0.040655898940818,-1.20376723178571
"2022-02-09 23:59:59",-0.230015486762209,0.0690721110006448,-1.19567705116783
"2022-02-10 23:59:59",-0.247669590860796,0.0251502714192378,-1.20743984822086
"2022-02-11 23:59:59",-0.274965484316643,-0.0175188805311895,-1.10040255339748
"2022-02-12 23:59:59",-0.279978611153594,-0.022057728093923,-1.06851462056363
"2022-02-13 23:59:59",-0.280896061149905,-0.0310934672177821,-1.06396672866873
"2022-02-14 23:59:59",-0.273115596156923,-0.019572246625417,-1.00025618104463
"2022-02-15 23:59:59",-0.231813505018034,0.0428828120146494,-1.10305137092684
"2022-02-16 23:59:59",-0.243907068740492,0.0282868534264405,-1.06321636477881
"2022-02-17 23:59:59",-0.324220750858426,-0.0405628720114589,-0.867350184824665
"2022-02-18 23:59:59",-0.335827819568872,-0.0663491607818264,-0.843875781084166
"2022-02-19 23:59:59",-0.333875500925086,-0.0738403902238148,-0.862079211170276
"2022-02-20 23:59:59",-0.372380834519882,-0.113492210718924,-0.751021002856534
"2022-02-21 23:59:59",-0.405795359086694,-0.130955160908341,-0.561880931635219
"2022-02-22 23:59:59",-0.378379478403494,-0.112336988467489,-0.646164201218625
"2022-02-23 23:59:59",-0.400612789018011,-0.127291901429153,-0.580207825896808
"2022-02-24 23:59:59",-0.379470604102706,-0.126737692808275,-0.536347689287943
"2022-02-25 23:59:59",-0.359237849979267,-0.0806422066193104,-0.690153180438158
"2022-02-26 23:59:59",-0.36489146003416,-0.0779647018849056,-0.658251056101038
"2022-02-27 23:59:59",-0.394275973708382,-0.122752122007275,-0.533653403385077
"2022-02-28 23:59:59",-0.281874065326102,-0.0467171542332414,-0.812737407164397
"2022-03-01 23:59:59",-0.256270116292639,-0.0324394636029911,-0.800761277667786
"2022-03-02 23:59:59",-0.267417092545074,-0.0398794317286006,-0.756755699067288
"2022-03-03 23:59:59",-0.300710327040765,-0.0723999302536581,-0.783037955708351
"2022-03-04 23:59:59",-0.374922505529239,-0.134214254124492,-0.555975876725163
"2022-03-05 23:59:59",-0.369860904087846,-0.121546000184123,-0.67033103703582
"2022-03-06 23:59:59",-0.392909650830864,-0.15344202727319,-0.579071747590154
"2022-03-07 23:59:59",-0.401534737361457,-0.171185070773791,-0.510069310848344
"2022-03-08 23:59:59",-0.387965330028546,-0.150384473151242,-0.567976415433054
"2022-03-09 23:59:59",-0.320307739857852,-0.109439665927,-0.737700350040239
"2022-03-10 23:59:59",-0.376428062975716,-0.143534504472553,-0.648877266149273
"2022-03-11 23:59:59",-0.392134536612803,-0.157965202605774,-0.709063558229986
"2022-03-12 23:59:59",-0.389987968433598,-0.154215859769978,-0.731214798654891
"2022-03-13 23:59:59",-0.413524834247432,-0.172151397560478,-0.646622430743903
"2022-03-14 23:59:59",-0.375634429868904,-0.152859794211995,-0.740244785648886
"2022-03-15 23:59:59",-0.383555239287143,-0.145817481865988,-0.772701035497139
"2022-03-16 23:59:59",-0.345527013041352,-0.10627409012084,-0.861755981551921
"2022-03-17 23:59:59",-0.349714954610724,-0.09509911319251,-0.845450112531468
"2022-03-18 23:59:59",-0.332703306814757,-0.062724427999394,-0.881137794471725
"2022-03-19 23:59:59",-0.325676458039346,-0.0633610902503829,-0.942075587804184
"2022-03-20 23:59:59",-0.346059565368151,-0.0871921121806768,-0.929483977243941
"2022-03-21 23:59:59",-0.3514594522085,-0.0787813937990385,-0.951358913346817
"2022-03-22 23:59:59",-0.324026237295277,-0.0608968837972174,-1.04101593072208
"2022-03-23 23:59:59",-0.316304902700613,-0.046838117181441,-1.03817462674425
"2022-03-24 23:59:59",-0.293364290774,-0.028263441726663,-1.08656732626449
"2022-03-25 23:59:59",-0.285840856298608,-0.0294948876304611,-1.06465982592641
"2022-03-26 23:59:59",-0.282858902566853,-0.0218583474096583,-1.07361850014358
"2022-03-27 23:59:59",-0.238515510036202,0.0123562379111066,-1.11467714913461
"2022-03-28 23:59:59",-0.23357299346614,0.0218358740071974,-1.10879567358569
"2022-03-29 23:59:59",-0.224866216395676,0.038020957772578,-1.12746074018106
"2022-03-30 23:59:59",-0.233894344666489,0.0326189125302831,-1.13711379338542
"2022-03-31 23:59:59",-0.266800083272218,0.0068843674371464,-1.08748172756197
"2022-04-01 23:59:59",-0.252341855211317,0.0456085404937413,-1.10183362151425
"2022-04-02 23:59:59",-0.26201125953955,0.0417976404720154,-1.10491758596266
"2022-04-03 23:59:59",-0.250652617950252,0.0596563397889467,-1.14191253659923
"2022-04-04 23:59:59",-0.247603909083704,0.0582565156821444,-1.11374888102463
"2022-04-05 23:59:59",-0.26886834447417,0.0337072852828185,-1.1023820396963
"2022-04-06 23:59:59",-0.320971924935911,-0.0294676008658882,-0.986291198964022
"2022-04-07 23:59:59",-0.315146292498573,-0.0156096826238833,-1.01724782418869
"2022-04-08 23:59:59",-0.340971158535468,-0.0266884208474829,-0.968799175033962
"2022-04-09 23:59:59",-0.331732421612646,-0.00993897452592983,-1.00419526899266
"2022-04-10 23:59:59",-0.343279229527741,-0.0224156295822242,-0.978685340094356
"2022-04-11 23:59:59",-0.400709670494053,-0.0803838944717327,-0.836885866737856
"2022-04-12 23:59:59",-0.388882114582764,-0.0700730787187083,-0.889154705597672
"2022-04-13 23:59:59",-0.368964087408814,-0.05070695256047,-0.993832186667445
"2022-04-14 23:59:59",-0.395707095772966,-0.0761094431962394,-0.947354731625698
"2022-04-15 23:59:59",-0.383409099656228,-0.0716603132158255,-1.01047536100985
"2022-04-16 23:59:59",-0.386865939199061,-0.0675069740912069,-1.06103789996141
"2022-04-17 23:59:59",-0.402301890475329,-0.086082712193967,-0.984408890700121
"2022-04-18 23:59:59",-0.380523986895557,-0.070807039424161,-1.02735896696048
"2022-04-19 23:59:59",-0.367550662767507,-0.0613684678822226,-1.06481567194851
"2022-04-20 23:59:59",-0.370282407719432,-0.0685054789573459,-1.04250723292932
"2022-04-21 23:59:59",-0.388936686653544,-0.0923679767998493,-0.970593518234647
"2022-04-22 23:59:59",-0.405560064386794,-0.0983913686580443,-0.94795008056738
"2022-04-23 23:59:59",-0.410192821914108,-0.105910056717882,-0.947302566270332
"2022-04-24 23:59:59",-0.41270706188859,-0.111278803922689,-0.935464488720814
"2022-04-25 23:59:59",-0.392550406661116,-0.0912411148119469,-0.938789466085427
"2022-04-26 23:59:59",-0.442548777721478,-0.143332673754414,-0.821567370212138
"2022-04-27 23:59:59",-0.420698248550188,-0.123593332602172,-0.868677244847596
"2022-04-28 23:59:59",-0.41101808621305,-0.113901312478572,-0.922962264275938
"2022-04-29 23:59:59",-0.434184262309104,-0.143786716815631,-0.87220201351867
"2022-04-30 23:59:59",-0.451886672409561,-0.164838140472864,-0.78177912641781
"2022-05-01 23:59:59",-0.437877876978882,-0.142129306716304,-0.864658715059662
"2022-05-02 23:59:59",-0.437964638887168,-0.135827200050208,-0.890760429435439
"2022-05-03 23:59:59",-0.455064306603291,-0.155678024886894,-0.866578799505035
"2022-05-04 23:59:59",-0.416760098537624,-0.118370482325696,-1.00047077508352
"2022-05-05 23:59:59",-0.482022466080593,-0.166844788513968,-0.843607600790354
"2022-05-06 23:59:59",-0.492682917920315,-0.181444335905238,-0.840361091499486
"2022-05-07 23:59:59",-0.504290184177238,-0.197212720841013,-0.790552675687622
"2022-05-08 23:59:59",-0.535713149944267,-0.230158513670579,-0.779454287043529
"2022-05-09 23:59:59",-0.373974492281035,-0.303800238228083,-0.335504034140973
"2022-05-10 23:59:59",-0.496912498362966,-0.279419003394093,-0.443903866181291
"2022-05-11 23:59:59",-0.187300236679564,-0.353484262590441,0.101754246950123
"2022-05-12 23:59:59",-0.233414814589096,-0.262911743451719,0.216123836527265
"2022-05-13 23:59:59",-0.272485791195581,-0.368544347488535,-0.0072631592363415
"2022-05-14 23:59:59",-0.419641123243935,-0.360465933805033,-0.0892079802683033
"2022-05-15 23:59:59",-0.584275580165598,-0.338774669714257,-0.209584122445014
"2022-05-16 23:59:59",-0.406309705922347,-0.372891827592395,-0.0241893980493496
"2022-05-17 23:59:59",-0.494401156207609,-0.354728706413991,-0.306169651279439
"2022-05-18 23:59:59",-0.258338925413632,-0.248738834890244,-0.02591021500574
"2022-05-19 23:59:59",-0.512403411196895,-0.377033928541163,-0.32408436443936
"2022-05-20 23:59:59",-0.365674790709703,-0.379617381217186,-0.186317092160107
"2022-05-21 23:59:59",-0.405712986329885,-0.390795661125648,-0.239591552572312
"2022-05-22 23:59:59",-0.529388933829919,-0.372822359309432,-0.330612758596383
"2022-05-23 23:59:59",-0.379757745985724,-0.39324100282269,-0.234708501454188
"2022-05-24 23:59:59",-0.454466550994485,-0.392364387836418,-0.289180610915359
"2022-05-25 23:59:59",-0.450006536184685,-0.380230591250419,-0.209756855515391
